age_head,DSI,EIC,FLPDYR,f2441,f6251,MARS,XTOT,e00200,e00300,e00400,e00600,e00700,e00800,e00900,e01200,e01700,e01400,e02000,e02100,e02300,e02400,e03150,e03300,e03400,e03500,e03270,e07300,e07400,e07600,e09700,e09800,e09900,e11200,e17500,e18500,e19200,e20100,e19800,e20500,e20400,e27200,e26270,e32800,MIDR,n24,e00650,e01100,e03210,e03220,e03230,e03240,e03290,e07240,e07260,p08000,e18400,p22250,p23250,e24515,e24518,p25470,e58990,e62900,e87530,RECID,s006,p87521,age_spouse,e00200p,e00900p,e02100p,filer
99,0,0,1991,0,0,2,2,0,8320,0,775,0,0,-72560,0,0,7782,-1849,0,0,0,0,0,0,0,820,0,0,0,0,0,778,0,0,0,0,0,0,0,0,3110,0,0,-4658.409,-992.903,0,-5512.345,-3825.496,-4506.174,-131.0,-5297.665,-1351.326,-3893.832,-887.739,-1859.209,-3866.415,-6038.708,-5144.641,-1938.562,-4354.459,-1983.729,-5866.808,-2473.542,-35.143,-4639.402,-4908.364,0,0,0,-72560,0,3607
99,0,0,1991,0,0,1,1,0,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4646.698,-990.406,0,-5498.486,-3815.878,-4494.845,-130.67,-5284.346,-1347.929,-3884.042,-885.507,-1854.534,-3856.695,-6023.525,-5131.706,-1933.688,-4343.511,-1978.742,-5852.058,-2467.323,-35.054,-4627.738,-4896.024,0,0,0,0,0,3608
99,0,1,1991,0,0,2,4,0,0,0,0,0,0,0,0,0,0,8800,7965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4640.842,-989.158,0,-5491.557,-3811.069,-4489.18,-130.506,-5277.686,-1346.23,-3879.147,-884.391,-1852.197,-3851.834,-6015.934,-5125.239,-1931.251,-4338.037,-1976.248,-5844.683,-2464.214,-35.01,-4621.905,-4889.854,0,0,0,0,7965,3609
99,0,0,1991,0,1,2,4,0,571400,470400,72660,33240,0,0,0,0,0,-952200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4639.378,-988.846,0,-5489.824,-3809.867,-4487.764,-130.465,-5276.021,-1345.805,-3877.924,-884.112,-1851.613,-3850.619,-6014.037,-5123.622,-1930.642,-4336.669,-1975.625,-5842.839,-2463.437,-34.999,-4620.447,-4888.311,0,0,0,0,0,3610
99,0,0,1991,0,0,2,2,0,44380,0,0,0,0,-127500,0,0,0,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4637.914,-988.534,0,-5488.092,-3808.665,-4486.348,-130.423,-5274.357,-1345.381,-3876.7,-883.833,-1851.028,-3849.404,-6012.139,-5122.006,-1930.033,-4335.3,-1975.001,-5840.995,-2462.659,-34.988,-4618.989,-4886.769,0,0,0,-127500,0,3611
99,0,0,1991,0,1,2,2,417900,77690,0,9263,0,0,1974,0,0,0,-173300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115700,0,0,-4634.254,-987.754,0,-5483.761,-3805.659,-4482.807,-130.32,-5270.194,-1344.319,-3873.641,-883.136,-1849.568,-3846.366,-6007.394,-5117.964,-1928.51,-4331.879,-1973.443,-5836.386,-2460.716,-34.961,-4615.344,-4882.913,0,0,417900,1974,0,3612
99,0,0,1991,0,0,2,3,0,96,0,0,0,0,20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4623.274,-985.414,0,-5470.769,-3796.642,-4472.186,-130.012,-5257.708,-1341.134,-3864.463,-881.043,-1845.186,-3837.253,-5993.161,-5105.838,-1923.941,-4321.616,-1968.767,-5822.558,-2454.886,-34.878,-4604.409,-4871.344,0,0,0,20910,0,3613
99,0,0,1991,0,0,1,1,0,3578,0,1684,0,0,0,0,0,0,59240,-47740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4613.758,-983.385,0,-5459.508,-3788.828,-4462.981,-129.744,-5246.886,-1338.373,-3856.509,-879.23,-1841.388,-3829.355,-5980.826,-5095.328,-1919.981,-4312.721,-1964.715,-5810.573,-2449.833,-34.806,-4594.932,-4861.317,0,0,0,0,-47740,3614
99,0,0,1991,0,0,1,1,9000,234,0,0,304,0,-75690,0,0,4932,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,-4613.026,-983.229,0,-5458.642,-3788.227,-4462.273,-129.723,-5246.054,-1338.161,-3855.897,-879.09,-1841.096,-3828.748,-5979.877,-5094.52,-1919.676,-4312.037,-1964.403,-5809.651,-2449.444,-34.8,-4594.203,-4860.546,0,0,9000,-75690,0,3615
99,0,0,1991,0,1,2,2,0,0,0,0,0,0,660,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4609.366,-982.449,0,-5454.311,-3785.221,-4458.733,-129.621,-5241.891,-1337.099,-3852.838,-878.393,-1839.635,-3825.71,-5975.132,-5090.478,-1918.153,-4308.615,-1962.845,-5805.042,-2447.501,-34.773,-4590.558,-4856.689,0,0,0,660,1872,3616
99,0,0,1991,0,0,2,2,0,1276,9900,62,0,0,0,0,0,0,-5645,-58550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4601.314,-980.733,0,-5444.783,-3778.609,-4450.944,-129.394,-5232.734,-1334.764,-3846.107,-876.858,-1836.421,-3819.027,-5964.694,-5081.586,-1914.802,-4301.089,-1959.416,-5794.901,-2443.225,-34.712,-4582.539,-4848.205,0,0,0,0,-58550,3617
99,0,0,1991,0,0,2,4,90900,4986,0,3438,3222,0,0,0,0,30000,-43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13190,0,0,-4600.582,-980.577,0,-5443.917,-3778.008,-4450.236,-129.374,-5231.902,-1334.551,-3845.495,-876.719,-1836.129,-3818.419,-5963.746,-5080.777,-1914.498,-4300.405,-1959.104,-5793.98,-2442.837,-34.707,-4581.81,-4847.434,0,0,90900,0,0,3618
99,0,1,1991,0,0,2,7,14900,56050,24330,12090,0,0,0,0,0,0,-766300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109700,0,0,-4596.19,-979.641,0,-5438.72,-3774.401,-4445.988,-129.25,-5226.907,-1333.277,-3841.824,-875.882,-1834.376,-3814.774,-5958.052,-5075.927,-1912.67,-4296.299,-1957.234,-5788.448,-2440.505,-34.673,-4577.436,-4842.807,0,0,14900,0,0,3619
99,0,0,1991,0,0,2,2,0,0,0,0,0,0,-62090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4588.87,-978.081,0,-5430.058,-3768.39,-4438.907,-129.044,-5218.583,-1331.154,-3835.706,-874.487,-1831.455,-3808.699,-5948.563,-5067.843,-1909.624,-4289.457,-1954.117,-5779.23,-2436.618,-34.618,-4570.146,-4835.094,0,0,0,-62090,0,3620
99,0,0,1991,0,1,2,2,0,41380,0,0,0,0,0,0,0,0,26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56750,0,0,-4575.694,-975.273,0,-5414.467,-3757.57,-4426.162,-128.674,-5203.599,-1327.332,-3824.692,-871.976,-1826.196,-3797.763,-5931.483,-5053.292,-1904.141,-4277.141,-1948.506,-5762.636,-2429.622,-34.519,-4557.024,-4821.211,0,0,0,0,0,3621
99,0,0,1991,0,1,2,2,0,1082,0,0,0,0,0,0,0,0,9568,-26120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4571.302,-974.336,0,-5409.27,-3753.963,-4421.913,-128.55,-5198.604,-1326.058,-3821.021,-871.139,-1824.443,-3794.118,-5925.79,-5048.441,-1902.313,-4273.035,-1946.636,-5757.105,-2427.29,-34.486,-4552.65,-4816.583,0,0,0,0,-26120,3622
99,0,0,1991,0,0,2,3,0,58,0,0,0,0,-33700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4569.838,-974.024,0,-5407.538,-3752.761,-4420.497,-128.509,-5196.939,-1325.633,-3819.798,-870.86,-1823.859,-3792.903,-5923.892,-5046.825,-1901.704,-4271.667,-1946.012,-5755.261,-2426.512,-34.475,-4551.192,-4815.041,0,0,0,-33700,0,3623
99,0,0,1991,0,0,2,2,0,2481,0,21,0,0,0,0,0,8851,-7976,0,0,7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4553.002,-970.436,0,-5387.616,-3738.935,-4404.211,-128.036,-5177.793,-1320.749,-3805.725,-867.652,-1817.14,-3778.929,-5902.068,-5028.232,-1894.698,-4255.929,-1938.843,-5734.058,-2417.573,-34.348,-4534.425,-4797.302,0,0,0,0,0,3624
99,0,0,1991,0,0,2,2,85620,0,0,1427,0,0,0,0,0,0,-2316,-4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316,0,0,-4547.878,-969.344,0,-5381.552,-3734.728,-4399.255,-127.891,-5171.966,-1319.263,-3801.442,-866.675,-1815.095,-3774.676,-5895.426,-5022.573,-1892.565,-4251.14,-1936.661,-5727.605,-2414.852,-34.309,-4529.322,-4791.903,0,0,85620,0,-4435,3625
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,8566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4541.29,-967.94,0,-5373.757,-3729.318,-4392.882,-127.706,-5164.474,-1317.352,-3795.935,-865.42,-1812.465,-3769.208,-5886.886,-5015.297,-1889.824,-4244.982,-1933.856,-5719.308,-2411.354,-34.259,-4522.76,-4784.961,0,0,0,8566,0,3626
99,0,1,1991,0,0,2,4,18000,66590,0,390,32460,0,0,0,0,0,-172500,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15630,0,0,-4541.29,-967.94,0,-5373.757,-3729.318,-4392.882,-127.706,-5164.474,-1317.352,-3795.935,-865.42,-1812.465,-3769.208,-5886.886,-5015.297,-1889.824,-4244.982,-1933.856,-5719.308,-2411.354,-34.259,-4522.76,-4784.961,0,0,18000,0,0,3627
99,0,0,1991,0,0,2,3,114800,386,0,59,2877,0,-15850,0,0,0,-161200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4533.97,-966.379,0,-5365.095,-3723.306,-4385.802,-127.5,-5156.15,-1315.228,-3789.817,-864.025,-1809.544,-3763.133,-5877.397,-5007.213,-1886.778,-4238.139,-1930.738,-5710.089,-2407.467,-34.204,-4515.47,-4777.249,0,0,114800,-15850,0,3628
99,0,0,1991,0,0,2,3,0,268,0,0,0,0,-37520,0,0,0,-25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,-4533.97,-966.379,0,-5365.095,-3723.306,-4385.802,-127.5,-5156.15,-1315.228,-3789.817,-864.025,-1809.544,-3763.133,-5877.397,-5007.213,-1886.778,-4238.139,-1930.738,-5710.089,-2407.467,-34.204,-4515.47,-4777.249,0,0,0,-37520,0,3629
99,0,0,1991,0,0,1,1,20720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4523.723,-964.195,0,-5352.969,-3714.891,-4375.889,-127.212,-5144.496,-1312.256,-3781.251,-862.072,-1805.454,-3754.627,-5864.113,-4995.896,-1882.513,-4228.56,-1926.374,-5697.183,-2402.026,-34.127,-4505.264,-4766.451,0,0,20720,0,0,3630
99,0,0,1991,0,1,2,2,9750,13020,0,459,0,0,-16420,0,0,0,-109400,-1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170400,0,0,-4521.527,-963.727,0,-5350.37,-3713.087,-4373.764,-127.15,-5141.998,-1311.619,-3779.415,-861.654,-1804.577,-3752.805,-5861.266,-4993.47,-1881.599,-4226.507,-1925.439,-5694.417,-2400.86,-34.11,-4503.077,-4764.137,0,0,9750,-16420,-1676,3631
99,0,0,1991,0,0,2,2,0,315,0,0,0,2228,25290,0,0,0,3120,0,0,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4518.599,-963.103,0,-5346.905,-3710.683,-4370.932,-127.068,-5138.668,-1310.769,-3776.968,-861.096,-1803.409,-3750.374,-5857.47,-4990.237,-1880.381,-4223.77,-1924.192,-5690.73,-2399.305,-34.088,-4500.161,-4761.052,0,0,0,25290,0,3632
99,0,0,1991,0,0,2,2,0,398,0,0,0,0,0,0,0,0,0,12110,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4518.599,-963.103,0,-5346.905,-3710.683,-4370.932,-127.068,-5138.668,-1310.769,-3776.968,-861.096,-1803.409,-3750.374,-5857.47,-4990.237,-1880.381,-4223.77,-1924.192,-5690.73,-2399.305,-34.088,-4500.161,-4761.052,0,0,0,0,12110,3633
99,0,0,1991,0,1,2,2,0,4846,0,98,0,0,9417,0,0,0,-22190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4514.939,-962.323,0,-5342.574,-3707.677,-4367.392,-126.965,-5134.506,-1309.708,-3773.909,-860.398,-1801.948,-3747.337,-5852.726,-4986.195,-1878.858,-4220.349,-1922.634,-5686.12,-2397.362,-34.06,-4496.516,-4757.195,0,0,0,9417,0,3634
99,0,0,1991,0,0,2,2,0,2657,0,8,0,0,0,0,0,0,-25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,-4513.475,-962.011,0,-5340.842,-3706.475,-4365.976,-126.924,-5132.841,-1309.283,-3772.685,-860.119,-1801.364,-3746.122,-5850.828,-4984.578,-1878.249,-4218.981,-1922.01,-5684.277,-2396.584,-34.049,-4495.058,-4755.653,0,0,0,0,0,3635
99,0,0,1991,0,0,2,4,55520,5991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4510.547,-961.387,0,-5337.377,-3704.071,-4363.143,-126.842,-5129.512,-1308.434,-3770.238,-859.561,-1800.195,-3743.691,-5847.033,-4981.344,-1877.03,-4216.244,-1920.764,-5680.589,-2395.029,-34.027,-4492.142,-4752.568,0,0,55520,0,0,3636
99,0,0,1991,0,0,2,2,0,1129,0,259,0,0,0,0,0,0,0,-73860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4487.855,-956.55,0,-5310.526,-3685.436,-4341.193,-126.204,-5103.706,-1301.851,-3751.27,-855.237,-1791.139,-3724.857,-5817.617,-4956.284,-1867.587,-4195.033,-1911.101,-5652.011,-2382.98,-33.856,-4469.543,-4728.658,0,0,0,0,-73860,3637
99,0,0,1991,0,0,2,2,0,718,0,95,0,0,0,0,0,0,0,-65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4487.123,-956.394,0,-5309.66,-3684.835,-4340.485,-126.183,-5102.873,-1301.639,-3750.658,-855.097,-1790.847,-3724.25,-5816.668,-4955.476,-1867.282,-4194.348,-1910.789,-5651.089,-2382.592,-33.851,-4468.814,-4727.887,0,0,0,0,-65160,3638
99,0,0,1991,0,0,2,3,41870,0,0,0,0,0,-103100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4474.679,-953.742,0,-5294.935,-3674.616,-4328.448,-125.833,-5088.722,-1298.029,-3740.257,-852.726,-1785.88,-3713.922,-5800.537,-4941.733,-1862.104,-4182.716,-1905.49,-5635.417,-2375.984,-33.757,-4456.421,-4714.776,0,0,41870,-103100,0,3639
99,0,0,1991,0,0,2,2,0,40920,341300,14090,4,0,-126700,0,0,0,3341,0,0,20420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4474.679,-953.742,0,-5294.935,-3674.616,-4328.448,-125.833,-5088.722,-1298.029,-3740.257,-852.726,-1785.88,-3713.922,-5800.537,-4941.733,-1862.104,-4182.716,-1905.49,-5635.417,-2375.984,-33.757,-4456.421,-4714.776,0,0,0,-126700,0,3640
99,0,0,1991,0,0,2,4,0,32,0,0,0,0,-28160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4474.679,-953.742,0,-5294.935,-3674.616,-4328.448,-125.833,-5088.722,-1298.029,-3740.257,-852.726,-1785.88,-3713.922,-5800.537,-4941.733,-1862.104,-4182.716,-1905.49,-5635.417,-2375.984,-33.757,-4456.421,-4714.776,0,0,0,-28160,0,3641
99,0,0,1991,0,0,1,1,3615,5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4460.771,-950.778,0,-5278.477,-3663.195,-4314.994,-125.442,-5072.905,-1293.995,-3728.632,-850.076,-1780.329,-3702.378,-5782.508,-4926.373,-1856.316,-4169.716,-1899.567,-5617.902,-2368.599,-33.652,-4442.57,-4700.121,0,0,3615,0,0,3642
99,0,0,1991,0,0,2,2,0,800,0,0,0,0,-10310,0,0,0,-11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38330,0,0,-4459.307,-950.466,0,-5276.745,-3661.993,-4313.578,-125.401,-5071.241,-1293.57,-3727.408,-849.797,-1779.745,-3701.163,-5780.611,-4924.757,-1855.707,-4168.348,-1898.944,-5616.058,-2367.822,-33.641,-4441.112,-4698.579,0,0,0,-10310,0,3643
99,0,0,1991,3,1,2,5,0,48,0,101,725,0,25230,0,4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,1048,-4457.843,-950.154,0,-5275.013,-3660.79,-4312.162,-125.36,-5069.576,-1293.145,-3726.184,-849.518,-1779.161,-3699.948,-5778.713,-4923.14,-1855.098,-4166.979,-1898.32,-5614.214,-2367.045,-33.63,-4439.654,-4697.036,0,0,0,25230,0,3644
99,0,0,1991,0,0,2,2,42440,32170,0,26370,0,0,0,0,0,0,-16860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4454.915,-949.529,0,-5271.548,-3658.386,-4309.33,-125.277,-5066.246,-1292.296,-3723.737,-848.96,-1777.992,-3697.518,-5774.917,-4919.906,-1853.879,-4164.242,-1897.074,-5610.527,-2365.49,-33.608,-4436.738,-4693.951,0,0,42440,0,0,3645
99,0,0,1991,0,0,2,2,0,45970,0,3194,0,0,0,0,0,0,-1651,-97540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4446.863,-947.813,0,-5262.02,-3651.774,-4301.541,-125.051,-5057.089,-1289.96,-3717.006,-847.425,-1774.779,-3690.835,-5764.48,-4911.014,-1850.529,-4156.716,-1893.645,-5600.386,-2361.215,-33.547,-4428.719,-4685.467,0,0,0,0,-97540,3646
99,0,1,1991,0,0,2,3,0,2526,0,0,0,0,0,0,0,0,3668,5032,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4445.399,-947.501,0,-5260.288,-3650.571,-4300.125,-125.01,-5055.424,-1289.535,-3715.783,-847.146,-1774.194,-3689.62,-5762.582,-4909.397,-1849.919,-4155.347,-1893.021,-5598.542,-2360.437,-33.536,-4427.261,-4683.925,0,0,0,0,5032,3647
99,0,0,1991,0,1,2,2,0,1574,0,90,0,0,7625,0,0,0,-98660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,-4435.883,-945.473,0,-5249.027,-3642.757,-4290.92,-124.742,-5044.602,-1286.775,-3707.829,-845.333,-1770.397,-3681.722,-5750.246,-4898.888,-1845.959,-4146.452,-1888.969,-5586.558,-2355.384,-33.464,-4417.783,-4673.898,0,0,0,7625,0,3648
99,0,0,1991,0,0,1,1,11030,44020,66150,73540,6503,0,-160000,0,0,50240,38140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4434.419,-945.161,0,-5247.295,-3641.555,-4289.504,-124.701,-5042.938,-1286.35,-3706.605,-845.054,-1769.812,-3680.507,-5748.349,-4897.271,-1845.35,-4145.084,-1888.346,-5584.714,-2354.607,-33.453,-4416.325,-4672.356,0,0,11030,-160000,0,3649
99,0,0,1991,0,0,2,4,0,1693,0,0,0,0,-36720,0,0,0,-25310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25310,0,0,-4416.119,-941.26,0,-5225.641,-3626.527,-4271.802,-124.186,-5022.126,-1281.042,-3691.309,-841.566,-1762.509,-3665.318,-5724.626,-4877.061,-1837.735,-4127.978,-1880.553,-5561.667,-2344.89,-33.315,-4398.1,-4653.074,0,0,0,-36720,0,3650
99,0,0,1991,0,1,2,2,0,68310,18670,38680,0,0,-14460,0,0,270600,-879400,0,0,26950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4416.119,-941.26,0,-5225.641,-3626.527,-4271.802,-124.186,-5022.126,-1281.042,-3691.309,-841.566,-1762.509,-3665.318,-5724.626,-4877.061,-1837.735,-4127.978,-1880.553,-5561.667,-2344.89,-33.315,-4398.1,-4653.074,0,0,0,-14460,0,3651
99,0,0,1991,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-8747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8747,0,0,-4410.263,-940.012,0,-5218.711,-3621.718,-4266.137,-124.022,-5015.467,-1279.343,-3686.414,-840.451,-1760.172,-3660.458,-5717.035,-4870.594,-1835.298,-4122.504,-1878.059,-5554.292,-2341.781,-33.271,-4392.268,-4646.904,0,0,0,0,0,3652
99,0,0,1991,0,0,1,1,0,84,0,0,0,0,0,0,0,0,-118300,58080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4405.14,-938.92,0,-5212.648,-3617.51,-4261.181,-123.877,-5009.64,-1277.857,-3682.131,-839.474,-1758.126,-3656.205,-5710.393,-4864.935,-1833.166,-4117.714,-1875.877,-5547.839,-2339.06,-33.232,-4387.165,-4641.505,0,0,0,0,58080,3653
99,0,0,1991,0,0,2,2,0,2400,0,0,0,0,0,0,0,0,3299,-9420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4386.108,-934.864,0,-5190.127,-3601.881,-4242.771,-123.342,-4987.996,-1272.336,-3666.223,-835.847,-1750.531,-3640.409,-5685.722,-4843.917,-1825.246,-4099.924,-1867.773,-5523.87,-2328.954,-33.089,-4368.211,-4621.452,0,0,0,0,-9420,3654
99,0,0,1991,0,0,2,2,0,1685,0,0,0,0,0,0,0,0,3847,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4385.376,-934.708,0,-5189.261,-3601.28,-4242.063,-123.322,-4987.164,-1272.124,-3665.611,-835.708,-1750.239,-3639.801,-5684.773,-4843.109,-1824.941,-4099.24,-1867.461,-5522.949,-2328.566,-33.083,-4367.482,-4620.681,0,0,0,0,1359,3655
99,0,0,1991,0,0,1,1,13500,2572,0,65,0,0,0,0,13500,0,-32750,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,-4380.252,-933.616,0,-5183.198,-3597.072,-4237.106,-123.178,-4981.337,-1270.637,-3661.328,-834.731,-1748.194,-3635.548,-5678.131,-4837.45,-1822.809,-4094.45,-1865.279,-5516.495,-2325.845,-33.044,-4362.379,-4615.282,0,0,13500,0,0,3656
99,0,0,1991,0,0,2,2,0,11140,18460,17030,0,0,-16830,0,0,0,-130500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,0,-4350.24,-927.219,0,-5147.685,-3572.427,-4208.075,-122.334,-4947.207,-1261.931,-3636.242,-829.012,-1736.216,-3610.639,-5639.227,-4804.305,-1810.32,-4066.397,-1852.499,-5478.699,-2309.909,-32.818,-4332.49,-4583.66,0,0,0,-16830,0,3657
99,0,0,1991,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-10550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4346.58,-926.439,0,-5143.354,-3569.421,-4204.535,-122.231,-4943.044,-1260.87,-3633.182,-828.315,-1734.755,-3607.601,-5634.482,-4800.263,-1808.797,-4062.976,-1850.94,-5474.089,-2307.966,-32.79,-4328.845,-4579.803,0,0,0,0,-10550,3658
99,0,0,1991,0,0,2,2,0,47280,0,462,0,0,0,0,0,25760,-520000,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103500,0,0,-4339.992,-925.035,0,-5135.558,-3564.011,-4198.162,-122.045,-4935.552,-1258.959,-3627.676,-827.059,-1732.126,-3602.133,-5625.942,-4792.988,-1806.055,-4056.818,-1848.135,-5465.792,-2304.468,-32.741,-4322.283,-4572.862,0,0,0,0,0,3659
99,0,0,1991,0,0,1,1,0,292,0,0,0,0,0,0,0,0,24060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4336.332,-924.254,0,-5131.227,-3561.005,-4194.622,-121.943,-4931.39,-1257.897,-3624.617,-826.362,-1730.665,-3599.096,-5621.198,-4788.946,-1804.532,-4053.396,-1846.576,-5461.183,-2302.524,-32.713,-4318.638,-4569.006,0,0,0,0,0,3660
99,0,0,1991,0,0,2,3,2954,77290,0,2207,0,0,0,0,0,0,-839500,-28950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4326.084,-922.07,0,-5119.101,-3552.59,-4184.709,-121.654,-4919.736,-1254.924,-3616.051,-824.409,-1726.575,-3590.59,-5607.914,-4777.628,-1800.267,-4043.817,-1842.212,-5448.277,-2297.083,-32.636,-4308.432,-4558.208,0,0,2954,0,-28950,3661
99,0,1,1991,0,1,2,4,3834,3340,0,2,0,0,0,0,0,0,55940,-188300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4309.248,-918.482,0,-5099.179,-3538.764,-4168.423,-121.181,-4900.59,-1250.04,-3601.978,-821.2,-1719.856,-3576.617,-5586.089,-4759.035,-1793.261,-4028.08,-1835.043,-5427.074,-2288.143,-32.509,-4291.665,-4540.469,0,0,3834,0,-188300,3662
99,0,0,1991,0,0,2,4,24130,1159,0,0,0,0,0,0,0,0,143600,-173800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4308.516,-918.326,0,-5098.313,-3538.163,-4167.715,-121.16,-4899.757,-1249.828,-3601.366,-821.061,-1719.563,-3576.009,-5585.14,-4758.227,-1792.957,-4027.396,-1834.731,-5426.152,-2287.755,-32.503,-4290.936,-4539.697,0,0,24130,0,-173800,3663
